temperature,humidity,occupancy,appliances,hour,previous_consumption,energy_consumption
16,44,1,16,5,174.8006823175163,266.1503783320705
25,81,6,12,11,113.23385378219672,280.8799984696812
27,23,7,19,11,483.34675710670246,471.60677817155704
37,32,9,16,3,110.99706315302274,322.0938093992013
19,61,7,14,20,100.82081660825648,290.38133345316146
20,68,9,6,8,229.3362275312799,294.95245984706156
38,75,9,9,16,188.98126751022727,313.7160487529073
28,66,8,1,1,329.4345448392844,288.1805953720977
26,27,7,8,4,457.6835507364321,359.9180380439989
18,74,3,7,20,292.44306897572585,283.5858371269508
37,37,3,14,22,409.3204835267882,407.58638515674244
20,54,5,8,23,463.69081539158,356.92067839846214
24,51,7,11,9,175.759861442483,287.46042256504865
32,43,7,9,5,295.32435444880235,322.7398634058924
29,26,1,19,5,356.8279998394918,383.36352002511234
22,32,8,7,20,232.75329516813784,264.7339459313388
23,88,1,6,4,395.9008443953701,316.50465294265643
19,61,4,18,7,382.12599008872996,404.13990027030724
24,50,2,5,20,268.43771366056785,261.2594782745749
34,45,5,19,21,135.18150136978457,322.1848280592309
20,51,6,11,2,104.62751339303185,237.33647585357255
30,71,4,5,13,247.7398248643402,261.1479295686563
38,39,4,9,4,132.8275380470393,237.54047705151856
17,59,7,8,14,412.6497772833044,347.376908655271
24,78,4,11,8,233.7303133075923,327.0229088133739
25,33,2,6,14,366.4393103166787,297.21394691430413
25,63,4,15,18,238.55159492018333,333.468744063076
31,67,7,6,15,418.37536673120724,361.5233948661917
18,62,1,11,7,455.36499864791244,361.068419887158
18,35,4,15,14,435.00565970509604,374.4177746021992
31,54,6,12,10,293.7894255919413,365.1556013542398
23,72,8,9,22,133.5806443479282,256.8003986685734
33,53,8,10,3,248.6844423173718,326.2274909396487
19,22,9,15,20,269.782397882033,337.4405543781528
36,87,5,17,23,484.10160434274985,515.2472166058677
38,24,2,16,9,326.19892208283824,375.7845200316383
20,29,3,8,22,356.3384931585766,291.9269935009065
17,71,2,17,9,412.8014324008296,419.25175997529345
36,48,9,11,1,327.2809868841355,374.97989299436085
15,50,6,11,7,339.39384367310475,308.8113886155222
34,85,1,6,7,198.13111893384212,237.38893898115484
36,88,3,2,8,123.54664302451025,200.67889127474618
30,56,7,1,1,388.55435164361427,308.7658453201241
37,46,7,6,13,439.4738789417704,385.98270096292066
25,52,5,5,19,264.8000733300415,250.97701068882714
27,87,3,9,1,319.5657812992839,326.0520147631418
24,78,7,5,3,222.91409093428143,254.21484041847683
17,83,5,18,2,280.0882373862939,381.67684739881855
23,63,6,19,22,183.55589050658205,354.92434675479507
26,68,3,15,13,403.9547232419844,422.3622466483783
37,72,6,15,20,296.7647151100381,397.0594719422415
28,68,7,9,15,318.86262128443155,359.14113950429817
15,85,8,14,14,114.83523130448927,269.2468289060345
32,82,2,5,6,348.95935691733894,314.1911288601399
31,44,2,17,17,181.06232480311579,300.8698547160433
23,23,6,15,19,253.35785774594885,327.24437673313975
23,70,8,17,5,265.08628003833684,379.1362620697066
37,30,5,9,20,279.49303899523625,287.2333997875454
24,36,1,13,15,190.9745556459053,272.0346206095052
33,85,1,13,10,440.04408988625624,424.07334069489116
29,89,9,5,1,271.140060281849,303.95661049498284
19,88,4,14,22,344.8537831633045,371.9963810016506
29,48,1,7,1,345.57501827750923,283.5713408141152
34,39,8,5,13,342.7938697685461,314.05503633941413
37,46,2,12,8,323.72720357983883,365.36803591317425
39,27,2,3,22,429.0502993059155,307.0291698356455
16,80,1,9,11,425.04712549887563,340.3666696501446
27,47,1,10,2,266.8578290419436,268.6224130531156
38,89,9,1,21,354.3384192522487,336.33174086472735
30,22,1,14,4,141.1316978106747,257.1367150678662
29,88,6,1,8,136.30907130734005,208.58038425290783
39,26,7,10,2,291.9665622085048,342.06479303005415
24,79,4,11,17,460.08160944240853,416.80507965139014
28,23,5,2,1,359.9998810094782,264.95966374972386
24,24,4,2,3,367.68656905903765,250.87621109898134
39,30,4,11,12,163.06932483180051,268.50946896274485
28,34,1,8,16,281.32177770753555,255.13249180476714
37,83,6,3,8,260.31637799379746,287.43016701915207
23,32,7,9,18,413.19133870167724,353.53988594322976
39,26,7,16,13,155.1296387089072,328.58371083897373
28,25,8,16,12,315.67640293232176,362.3919665938943
17,75,7,10,4,464.5406010195407,395.4131467122043
34,83,6,6,17,456.9839558609592,405.28758879058967
30,69,8,11,23,440.93484389908815,426.64297420903597
16,49,3,8,14,249.99412517455335,229.04199757118113
24,41,9,1,10,476.44027626202313,335.78103475309894
17,44,3,6,18,422.12020346374874,301.6263419541635
25,47,4,8,4,440.4565276963613,355.8340563174387
25,58,6,14,6,472.94151772999487,430.0171512561421
35,86,8,3,1,474.8005062456324,408.05319190142836
35,24,3,2,18,196.02598530399632,202.06882521401914
36,84,6,1,23,151.07508471086675,223.15137526482775
27,34,5,11,15,376.34997742852613,352.91685375314387
21,86,5,6,23,325.28558265485697,309.12301835419424
37,59,5,8,2,230.97060225277284,294.2679176552987
31,88,9,7,9,373.7798027108063,382.9360893465555
16,62,7,6,11,124.7987509263687,198.24018308869688
26,20,9,18,22,118.88332659835336,318.26203070253393
39,41,9,12,1,241.72423368070403,353.2403761227888
24,81,6,8,7,177.53864937286434,260.86681938802127
32,45,6,19,8,387.422420295031,451.2610074436499
36,37,4,5,22,479.2087351632768,371.07423129896495
25,67,8,19,19,364.6509654738502,447.86608597518085
30,28,2,9,11,361.9137468510255,319.7186248704272
31,20,5,12,4,102.63822936783326,236.77532553807168
33,28,1,15,22,304.9107886898521,343.5626167351657
32,42,2,13,12,426.8405280700638,386.0744715460109
17,64,1,13,4,361.64814613520707,347.5349522061325
35,21,6,5,14,191.1129538595338,251.19269738113073
30,33,2,2,23,439.3900993708803,306.0159198994225
20,57,4,19,20,485.7506896860729,473.2693864603974
39,59,5,8,4,211.59713900010817,302.98735801114134
26,82,7,14,4,182.83773686632267,319.59446412612675
25,35,1,6,3,235.41076186107034,234.79276784118923
29,25,5,7,22,125.26331355106844,195.03883215344936
29,22,4,14,15,449.37306923475023,405.07856895231913
30,33,7,6,17,471.71979221299245,359.9503629260577
24,85,7,16,9,353.3212158532521,411.39798809155377
26,86,8,4,19,405.7339251413784,335.18331835209864
27,50,4,7,2,367.46027097406244,331.30016246538855
18,52,4,16,9,250.94169171594763,318.9749199455385
21,20,5,4,12,352.81694482170633,276.8308507034277
36,63,5,7,23,434.52806835004515,379.28242446386935
16,34,3,2,22,423.9629640943068,252.34128636820296
29,56,5,8,2,132.4230105666698,229.74873357950216
22,46,5,10,3,285.0403842172468,294.96105632167405
21,67,8,2,12,258.9285855829,247.87008853523125
29,46,7,6,13,400.8034983119459,359.44192653354844
37,31,8,4,3,300.55037581831334,313.48383667825556
28,86,5,1,11,239.88044342776783,237.63387796388466
22,49,2,6,15,382.5399042372806,286.04016965426507
26,85,8,12,9,289.4314081343595,353.30304600360125
27,26,9,14,22,202.64961110119,319.98841668431606
25,53,2,15,23,456.16676904409024,410.6926214374633
31,51,1,18,19,145.21913926122068,286.0953882011344
31,58,6,17,23,107.23508275419462,300.21986133914396
38,62,3,9,16,157.56441305921575,278.0197250991449
18,62,1,15,6,165.4573013989377,269.3783452038706
35,22,6,18,3,315.21688001902623,397.3205101941677
22,65,8,18,23,349.94620025481504,414.0878507633063
19,51,9,5,11,279.4444536235196,269.65042772125156
30,62,6,16,9,181.6684981115903,336.19042983899993
18,22,6,9,1,152.87635951757008,219.2149688426894
36,82,1,3,13,296.8607876494906,283.29751635134375
29,59,5,12,7,326.1932350479248,360.7534285599668
26,37,3,14,9,221.5845486813896,297.4102481225378
19,86,7,1,5,188.17597893638967,212.5212885301653
37,81,9,9,22,132.2370907389709,285.08136603184727
30,29,6,9,22,110.49779479689307,225.74232134821494
28,71,5,13,1,142.29457233447195,297.9420617746153
24,65,7,8,13,396.83176491357625,358.18139448789964
21,74,9,11,10,237.60746006155577,316.7514515257105
27,65,5,14,1,110.9675661607609,275.5402490660783
34,79,5,16,3,303.26610874173787,385.3140455809829
19,45,4,11,5,314.4269067554501,312.20059088799997
17,46,5,19,3,271.4755118449574,373.12442049161206
29,57,7,10,21,144.27312481419438,258.3367626241928
18,41,3,8,4,401.9869590423854,319.0646830717328
29,45,4,11,5,375.6326352946476,357.29974347348013
28,88,9,8,8,257.8916553086353,324.5603709415208
34,54,2,10,21,252.3261426992272,297.8754867213143
33,85,8,17,21,162.37404597837724,364.71140952797623
27,70,9,11,15,401.4197388350998,391.6576690655887
24,37,5,12,10,339.8295617359065,347.31004034690187
35,62,7,10,10,134.31737820517827,277.1341648214976
19,31,6,17,23,251.22538337476539,314.9241961200783
37,22,1,3,20,461.424377027401,325.4393521353004
34,26,8,7,20,280.9498406624905,304.56662719872077
34,25,9,3,9,229.97099972023088,244.2694118965225
39,64,1,17,0,357.51363017943794,413.48684966842825
20,58,8,8,21,181.18895107362331,241.37237978211604
18,70,3,19,16,309.5213592828718,370.4375741153387
16,28,6,14,7,367.8091014254582,353.8838523106123
36,42,8,5,15,441.9513663900311,355.02194050233436
30,31,5,19,5,377.001721111148,410.6369237187288
32,81,8,13,13,253.76391886742576,352.67494789771985
19,59,7,18,1,407.1200693393244,430.4957560331991
36,73,7,11,8,459.3599712283367,442.6253779041932
18,26,7,12,3,291.1054498639759,302.0694278814228
27,36,9,8,18,101.80031419331294,217.32083155597977
33,69,6,12,16,452.3672103807376,431.4463657717434
37,43,6,1,0,166.17679664350038,209.39105748142313
16,21,9,18,23,150.53020199214933,292.2362035174285
27,52,6,2,1,223.0714262960126,244.6693450592806
25,40,7,12,16,251.99349815630447,316.24098592116115
36,72,7,19,1,419.7506792746608,482.1861549000571
18,65,2,7,2,255.67335404525147,245.69210469174132
36,64,8,7,3,119.52846654167332,263.87612948389875
34,28,6,1,12,354.3846719962447,284.92354635463784
34,25,4,18,22,368.48840937200333,392.94333951687173
29,70,7,8,11,425.68836833284143,376.6016541773713
18,54,8,10,20,259.5464322644527,295.32803243411615
23,72,1,1,4,134.42843048307083,155.3732822063039
21,38,4,15,13,321.22491107782105,351.8225590985742
33,88,4,15,5,148.39895303100263,306.0780089943832
33,44,9,4,0,106.83012920972396,212.27948334329236
20,30,6,10,15,411.43338874053825,367.1376907718241
20,36,4,8,5,261.3642401353536,259.90451208388856
34,55,1,14,12,310.0020688249744,345.0579766691612
29,40,8,13,12,365.1396811074136,372.97073854414896
29,37,9,17,10,260.4110666844954,369.81595875363763
39,79,5,7,15,120.4526369909583,241.9162036256692
34,37,5,6,21,201.09746308318424,246.04785761675052
23,20,8,9,13,177.73647653517818,253.4032508236063
18,33,8,8,10,490.9576083297062,377.8005139848547
32,27,5,14,4,395.80218161018394,387.8108292303605
32,85,4,3,9,280.619999305277,258.87217042916086
19,70,6,13,20,125.34695858300573,271.7260814313399
34,79,5,9,14,146.3402089913082,266.8282735802042
37,53,8,9,6,425.1598277085659,404.901789575244
25,55,9,11,2,478.17963753480024,416.5634801025483
19,81,1,6,10,112.54007379013137,178.05346963336103
36,20,9,12,8,464.15884907531034,426.0723281892725
18,61,9,4,9,252.22548535439677,243.66228030676515
26,20,6,4,22,185.45306426146956,198.37423369744167
16,73,5,17,3,140.89294296527615,292.75475085166636
27,66,7,7,21,408.6995767812779,364.9005347383982
24,58,8,6,19,287.56419407272546,287.5645507674235
23,49,9,8,17,432.9695127741027,362.3092886784007
24,26,9,7,13,190.46286136998486,244.14390714763763
21,41,3,8,8,371.42721473296984,316.4385388461741
18,69,8,9,19,147.24868194645123,239.37038118987977
33,64,1,1,15,135.9002736539079,172.28394441286682
24,29,7,3,1,153.3599401447006,183.90757891741507
17,33,5,18,22,423.56052022412285,421.38733900980566
39,65,2,19,6,362.247894173056,430.4454944716186
35,25,2,11,4,166.3855567734633,261.99356153380074
33,40,8,16,20,253.90888427407415,378.40968289002706
35,81,5,18,23,405.4744039025827,477.3782881702288
16,38,3,6,21,214.2697557655549,196.8882687003134
34,81,1,2,16,468.5054849252383,326.3463650219607
24,72,7,4,10,465.84111654010286,372.2806970725872
16,43,3,5,3,321.16033027788944,263.0369883461171
16,75,7,14,16,352.7897076608459,369.0860938231849
38,81,2,1,20,361.28734135513196,264.70936667884064
31,53,4,14,4,203.38738310203024,312.83319358801145
30,41,2,13,3,246.12855548959482,290.0828723950133
30,87,4,16,23,154.37644419595387,312.69240511521457
28,76,5,4,9,469.94853666154756,364.2887659747621
21,29,8,6,2,389.5397754782208,322.949332042523
35,85,2,9,20,118.54250653305903,263.6572750993144
25,27,3,1,5,319.75498003916664,226.6623754318774
38,57,5,17,20,237.22949389518374,362.49024632482525
15,81,9,4,7,426.11515082456367,348.42473766177545
25,47,5,6,4,237.52003513340512,257.1547214386065
37,29,9,16,7,357.660049840358,418.8157030934155
35,64,4,7,9,166.29613338262902,253.15086496491722
18,84,5,5,18,323.5021958596235,284.7956514271809
21,86,9,9,20,217.55429302141968,306.81979380647743
29,28,4,19,3,165.9553689450051,335.5593109202853
32,24,5,1,5,347.70365877458244,258.21174529394654
26,29,5,8,2,355.4564800061503,319.664329317659
31,31,4,4,3,493.3415124535146,336.2061153243959
15,77,4,17,3,367.6424238644463,379.2134924242827
25,40,5,1,4,306.28397541085127,246.453364459579
15,40,6,2,14,465.0483372338999,304.56774323464015
29,84,7,14,15,431.31232747538235,429.99888279477364
35,22,6,2,5,319.49851137607146,270.8619454769749
24,88,1,1,17,304.5396310963229,250.83196413773825
21,83,2,13,11,476.78767428635075,397.5851852531794
16,68,7,8,23,346.85081758357234,338.5482328797217
24,36,3,9,19,385.5116676678028,332.2105309616876
38,51,2,2,6,134.67161685888124,194.03186176564776
18,89,6,17,22,387.3222484997037,420.7815592761331
26,40,4,6,11,205.87273688267328,250.1140139189818
33,26,5,3,13,146.21516928251668,203.42005526517997
25,26,6,17,12,439.8664435221239,423.2641395656132
22,46,3,6,10,376.4764346610984,306.98829237018697
32,27,1,8,10,263.02572489525215,257.5301709135366
25,47,3,14,1,272.5666904832266,320.35252749818545
25,85,3,10,13,178.84708888392655,282.6475273588025
27,66,6,10,14,103.8203981865101,247.59501321895198
17,29,4,15,22,239.74365582775067,302.9998813939436
26,52,7,8,0,159.3657438730342,260.4108356219127
17,26,2,11,11,268.6907182749261,271.39305559857
24,22,4,16,13,433.53003517198334,393.9767323313671
31,33,8,3,17,145.90174536108788,224.7685983068046
36,63,6,15,20,136.70144085445858,320.17712148063885
16,65,3,13,23,460.8408879862248,396.74637036409575
31,80,2,11,22,398.0558249753293,379.6838796877545
30,55,3,14,2,121.22794624703603,280.16018060337456
16,32,1,7,11,131.82819410303352,187.47225042192917
36,35,1,19,4,373.969691259571,411.0329301444971
34,24,2,15,2,248.13768085907446,332.3161066413296
20,57,3,6,6,389.6693182177769,307.19492021922275
39,69,9,7,15,261.78162772019107,311.32065872685655
24,57,8,14,19,487.1146749284671,433.66105364741634
24,75,9,4,16,377.76664490426043,336.7379042733445
22,82,7,9,20,118.64630593826995,255.4943859167029
15,67,7,7,7,232.20070995094648,265.0810740368121
27,78,5,15,14,325.4424744544117,392.14009915919735
38,63,7,3,19,156.74945528014294,262.9333115969978
23,74,4,5,14,101.00812003011828,193.7374889039503
36,74,5,17,22,131.72325292868652,326.62624133529823
24,20,1,1,7,309.7053910784672,209.1009804424745
29,27,4,1,10,352.90203635422836,274.65593369854923
19,23,3,16,20,137.161350277685,241.530717505112
36,72,2,14,21,366.06260956224526,407.10776986942676
30,77,2,11,22,346.8496629018704,352.74402575071156
27,56,8,14,9,475.95879280450504,439.86566267810326
36,68,1,8,17,436.270196624908,356.82009755522023
39,86,8,19,8,477.29674549558604,542.5894722399365
34,38,9,2,15,486.44304926270644,358.3257510528764
32,20,6,10,0,276.3234143918488,308.96915611903137
25,48,1,5,21,295.16427251120433,242.0764209315319
23,52,7,15,5,212.6487873156404,342.3505532198256
30,71,5,1,22,303.3729610379348,265.9995627233811
16,60,9,2,1,160.28587927968476,181.66485448955868
39,42,7,19,12,368.5723843032792,447.56941740359775
16,24,5,17,21,109.97301386601181,268.4192084844683
26,76,2,15,5,194.2511025142199,297.6446807147241
22,25,4,18,8,183.22867927652604,299.33859297910806
23,68,2,8,13,475.1556285688216,379.69155603028474
26,41,9,14,23,157.96070068313966,304.0052240372642
23,23,2,8,20,456.31018031323765,324.6450021695054
24,83,2,8,6,149.7432885472655,233.1180020887974
39,56,2,19,22,360.279194512185,428.5981367069366
16,50,1,13,4,227.95438726933526,269.10362309940916
30,56,9,5,6,226.40094741879665,284.34600383253803
34,64,8,10,2,499.3084400485861,447.0946506401285
21,27,2,7,22,190.41714311716964,206.2598898543315
16,59,2,9,12,181.02402717377703,223.54171371883058
15,24,5,14,21,335.73389963918544,340.8482960532528
33,47,4,6,11,396.3009588114292,328.6319731381052
18,28,2,10,5,493.00180940937906,340.1717400094028
38,21,8,1,1,380.5655096949843,303.50152947085905
36,82,8,11,14,324.74842650016376,390.91943132620025
16,70,4,8,14,263.65268710323505,265.48009034127193
39,50,4,6,17,338.0451235890665,317.86683359537636
28,26,9,17,22,340.33399870107667,399.5078227373987
16,49,4,4,16,187.0845975457295,192.44251218632752
29,77,9,6,2,368.4834246135213,342.33460710731805
26,22,3,15,21,181.76951626576164,286.4101131973316
19,70,2,10,2,295.98192935814365,269.5685118433446
34,75,8,17,8,203.9478050519649,378.67658246826653
21,29,3,10,9,225.12040949190043,255.93718417036274
38,80,2,5,11,345.5508079984119,326.4681218903041
35,69,8,19,22,125.7940458951201,333.8230532549333
24,66,8,7,0,104.81392612969098,227.0945642742088
28,20,5,19,3,152.24800381905746,306.08659269695227
28,76,9,10,20,167.482791229799,310.3891598313669
19,57,6,19,22,179.1491872182536,332.73434202121496
32,81,5,11,22,409.57242808579196,390.0403058093712
38,89,3,3,4,278.74318681515143,268.0293680662016
28,84,7,11,16,287.9744535377089,344.44079295052137
